route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"106",1548_PO,1548_1436,"Łagiewniki",,1,PO_106-01_29,945617,0,0
"106",1549_PO,1549_1413,"Łagiewniki",,1,PO_106-01_29,947247,0,0
"106",1548_PO,1548_1439,"Skotniki Szkoła",,0,PO_106-01_30,945616,0,0
"106",1549_PO,1549_1417,"Skotniki Szkoła",,0,PO_106-01_30,947246,0,0
"106",1548_PO,1548_1442,"Łagiewniki",,1,PO_106-01_31,945617,0,0
"106",1549_PO,1549_1420,"Łagiewniki",,1,PO_106-01_31,947247,0,0
"106",1548_PO,1548_1446,"Skotniki Szkoła",,0,PO_106-01_32,945616,0,0
"106",1549_PO,1549_1424,"Skotniki Szkoła",,0,PO_106-01_32,947246,0,0
"106",1548_PO,1548_1454,"Łagiewniki",,1,PO_106-01_33,945617,0,0
"106",1549_PO,1549_1428,"Łagiewniki",,1,PO_106-01_33,947247,0,0
"106",1548_PO,1548_1459,"Skotniki Szkoła",,0,PO_106-01_34,945616,0,0
"106",1549_PO,1549_1433,"Skotniki Szkoła",,0,PO_106-01_34,947246,0,0
"106",1548_PO,1548_1474,"Łagiewniki",,1,PO_106-01_35,945617,0,0
"106",1549_PO,1549_1437,"Łagiewniki",,1,PO_106-01_35,947247,0,0
"106",1548_PO,1548_647,"Skotniki Szkoła",,0,PO_106-02_2,945616,0,0
"106",1549_PO,1549_643,"Skotniki Szkoła",,0,PO_106-02_2,947246,0,0
"106",1548_PO,1548_651,"Łagiewniki",,1,PO_106-02_3,945617,0,0
"106",1549_PO,1549_646,"Łagiewniki",,1,PO_106-02_3,947247,0,0
"106",1548_PO,1548_655,"Skotniki Szkoła",,0,PO_106-02_4,945616,0,0
"106",1549_PO,1549_650,"Skotniki Szkoła",,0,PO_106-02_4,947246,0,0
"106",1548_PO,1548_657,"Łagiewniki",,1,PO_106-02_5,945617,0,0
"106",1549_PO,1549_655,"Łagiewniki",,1,PO_106-02_5,947247,0,0
"106",1548_PO,1548_662,"Skotniki Szkoła",,0,PO_106-02_6,945616,0,0
"106",1549_PO,1549_658,"Skotniki Szkoła",,0,PO_106-02_6,947246,0,0
"106",1548_PO,1548_665,"Łagiewniki",,1,PO_106-02_7,945617,0,0
"106",1549_PO,1549_662,"Łagiewniki",,1,PO_106-02_7,947247,0,0
"106",1548_PO,1548_670,"Skotniki Szkoła",,0,PO_106-02_8,945616,0,0
"106",1549_PO,1549_667,"Skotniki Szkoła",,0,PO_106-02_8,947246,0,0
"106",1548_PO,1548_674,"Łagiewniki",,1,PO_106-02_9,945617,0,0
"106",1549_PO,1549_670,"Łagiewniki",,1,PO_106-02_9,947247,0,0
"106",1548_PO,1548_677,"Skotniki Szkoła",,0,PO_106-02_10,945616,0,0
"106",1549_PO,1549_675,"Skotniki Szkoła",,0,PO_106-02_10,947246,0,0
"106",1548_PO,1548_683,"Łagiewniki",,1,PO_106-02_11,945617,0,0
"106",1549_PO,1549_680,"Łagiewniki",,1,PO_106-02_11,947247,0,0
"106",1548_PO,1548_687,"Skotniki Szkoła",,0,PO_106-02_12,945616,0,0
"106",1549_PO,1549_683,"Skotniki Szkoła",,0,PO_106-02_12,947246,0,0
"106",1548_PO,1548_690,"Łagiewniki",,1,PO_106-02_13,945617,0,0
"106",1549_PO,1549_688,"Łagiewniki",,1,PO_106-02_13,947247,0,0
"106",1548_PO,1548_693,"Skotniki Szkoła",,0,PO_106-02_14,945616,0,0
"106",1549_PO,1549_690,"Skotniki Szkoła",,0,PO_106-02_14,947246,0,0
"106",1548_PO,1548_697,"Łagiewniki",,1,PO_106-02_15,945617,0,0
"106",1549_PO,1549_693,"Łagiewniki",,1,PO_106-02_15,947247,0,0
"106",1548_PO,1548_701,"Skotniki Szkoła",,0,PO_106-02_16,945616,0,0
"106",1549_PO,1549_697,"Skotniki Szkoła",,0,PO_106-02_16,947246,0,0
"106",1548_PO,1548_706,"Łagiewniki",,1,PO_106-02_17,945617,0,0
"106",1549_PO,1549_701,"Łagiewniki",,1,PO_106-02_17,947247,0,0
"106",1548_PO,1548_710,"Skotniki Szkoła",,0,PO_106-02_18,945616,0,0
"106",1549_PO,1549_705,"Skotniki Szkoła",,0,PO_106-02_18,947246,0,0
"106",1548_PO,1548_714,"Łagiewniki",,1,PO_106-02_19,945617,0,0
"106",1549_PO,1549_709,"Łagiewniki",,1,PO_106-02_19,947247,0,0
"106",1548_PO,1548_717,"Skotniki Szkoła",,0,PO_106-02_20,945616,0,0
"106",1549_PO,1549_716,"Skotniki Szkoła",,0,PO_106-02_20,947246,0,0
"106",1548_PO,1548_722,"Łagiewniki",,1,PO_106-02_21,945617,0,0
"106",1549_PO,1549_720,"Łagiewniki",,1,PO_106-02_21,947247,0,0
"106",1548_PO,1548_726,"Skotniki Szkoła",,0,PO_106-02_22,945616,0,0
"106",1549_PO,1549_724,"Skotniki Szkoła",,0,PO_106-02_22,947246,0,0
"106",1548_PO,1548_729,"Łagiewniki",,1,PO_106-02_23,945617,0,0
"106",1549_PO,1549_727,"Łagiewniki",,1,PO_106-02_23,947247,0,0
"106",1548_PO,1548_733,"Skotniki Szkoła",,0,PO_106-02_24,945616,0,0
"106",1549_PO,1549_730,"Skotniki Szkoła",,0,PO_106-02_24,947246,0,0
"106",1548_PO,1548_739,"Łagiewniki",,1,PO_106-02_25,945617,0,0
"106",1549_PO,1549_736,"Łagiewniki",,1,PO_106-02_25,947247,0,0
"106",1548_PO,1548_743,"Skotniki Szkoła",,0,PO_106-02_26,945616,0,0
"106",1549_PO,1549_738,"Skotniki Szkoła",,0,PO_106-02_26,947246,0,0
"106",1548_PO,1548_747,"Łagiewniki",,1,PO_106-02_27,945617,0,0
"106",1549_PO,1549_743,"Łagiewniki",,1,PO_106-02_27,947247,0,0
"106",1548_PO,1548_751,"Skotniki Szkoła",,0,PO_106-02_28,945616,0,0
"106",1549_PO,1549_745,"Skotniki Szkoła",,0,PO_106-02_28,947246,0,0
"106",1548_PO,1548_755,"Łagiewniki",,1,PO_106-02_29,945617,0,0
"106",1549_PO,1549_749,"Łagiewniki",,1,PO_106-02_29,947247,0,0
"106",1548_PO,1548_759,"Skotniki Szkoła",,0,PO_106-02_30,945616,0,0
"106",1549_PO,1549_753,"Skotniki Szkoła",,0,PO_106-02_30,947246,0,0
"106",1548_PO,1548_763,"Łagiewniki",,1,PO_106-02_31,945617,0,0
"106",1549_PO,1549_757,"Łagiewniki",,1,PO_106-02_31,947247,0,0
"106",1548_PO,1548_767,"Skotniki Szkoła",,0,PO_106-02_32,945616,0,0
"106",1549_PO,1549_764,"Skotniki Szkoła",,0,PO_106-02_32,947246,0,0
"106",1548_PO,1548_770,"Łagiewniki",,1,PO_106-02_33,945617,0,0
"106",1549_PO,1549_768,"Łagiewniki",,1,PO_106-02_33,947247,0,0
"108",1548_PO,1548_30,"Park Tetmajera",,0,PO_108-01_2,946835,0,0
"108",1549_PO,1549_30,"Park Tetmajera",,0,PO_108-01_2,948465,0,0
"108",1548_PO,1548_31,"Bronowice Małe",,1,PO_108-01_3,946836,0,0
"108",1549_PO,1549_31,"Bronowice Małe",,1,PO_108-01_3,948466,0,0
"108",1548_PO,1548_32,"Park Tetmajera",,0,PO_108-01_4,946835,0,0
"108",1549_PO,1549_32,"Park Tetmajera",,0,PO_108-01_4,948465,0,0
"108",1548_PO,1548_33,"Bronowice Małe",,1,PO_108-01_5,946836,0,0
"108",1549_PO,1549_33,"Bronowice Małe",,1,PO_108-01_5,948466,0,0
"108",1548_PO,1548_34,"Park Tetmajera",,0,PO_108-01_6,946835,0,0
"108",1549_PO,1549_34,"Park Tetmajera",,0,PO_108-01_6,948465,0,0
"108",1548_PO,1548_35,"Bronowice Małe",,1,PO_108-01_7,946836,0,0
"108",1549_PO,1549_35,"Bronowice Małe",,1,PO_108-01_7,948466,0,0
"108",1548_PO,1548_36,"Park Tetmajera",,0,PO_108-01_8,946835,0,0
"108",1549_PO,1549_36,"Park Tetmajera",,0,PO_108-01_8,948465,0,0
"108",1548_PO,1548_37,"Bronowice Małe",,1,PO_108-01_9,946836,0,0
"108",1549_PO,1549_37,"Bronowice Małe",,1,PO_108-01_9,948466,0,0
"108",1548_PO,1548_38,"Park Tetmajera",,0,PO_108-01_10,946835,0,0
"108",1549_PO,1549_38,"Park Tetmajera",,0,PO_108-01_10,948465,0,0
"108",1548_PO,1548_39,"Bronowice Małe",,1,PO_108-01_11,946836,0,0
"108",1549_PO,1549_39,"Bronowice Małe",,1,PO_108-01_11,948466,0,0
"108",1548_PO,1548_40,"Park Tetmajera",,0,PO_108-01_12,946835,0,0
"108",1549_PO,1549_40,"Park Tetmajera",,0,PO_108-01_12,948465,0,0
"108",1548_PO,1548_41,"Bronowice Małe",,1,PO_108-01_13,946836,0,0
"108",1549_PO,1549_41,"Bronowice Małe",,1,PO_108-01_13,948466,0,0
"108",1548_PO,1548_44,"Park Tetmajera",,0,PO_108-01_14,946835,0,0
"108",1549_PO,1549_42,"Park Tetmajera",,0,PO_108-01_14,948465,0,0
"108",1548_PO,1548_46,"Bronowice Małe",,1,PO_108-01_15,946836,0,0
"108",1549_PO,1549_44,"Bronowice Małe",,1,PO_108-01_15,948466,0,0
"108",1548_PO,1548_48,"Park Tetmajera",,0,PO_108-01_16,946835,0,0
"108",1549_PO,1549_46,"Park Tetmajera",,0,PO_108-01_16,948465,0,0
"108",1548_PO,1548_50,"Bronowice Małe",,1,PO_108-01_17,946836,0,0
"108",1549_PO,1549_49,"Bronowice Małe",,1,PO_108-01_17,948466,0,0
"108",1548_PO,1548_53,"Park Tetmajera",,0,PO_108-01_18,946835,0,0
"108",1549_PO,1549_51,"Park Tetmajera",,0,PO_108-01_18,948465,0,0
"108",1548_PO,1548_56,"Bronowice Małe",,1,PO_108-01_19,946836,0,0
"108",1549_PO,1549_54,"Bronowice Małe",,1,PO_108-01_19,948466,0,0
"108",1548_PO,1548_59,"Park Tetmajera",,0,PO_108-01_20,946835,0,0
"108",1549_PO,1549_57,"Park Tetmajera",,0,PO_108-01_20,948465,0,0
"108",1548_PO,1548_62,"Bronowice Małe",,1,PO_108-01_21,946836,0,0
"108",1549_PO,1549_61,"Bronowice Małe",,1,PO_108-01_21,948466,0,0
"108",1548_PO,1548_65,"Park Tetmajera",,0,PO_108-01_22,946835,0,0
"108",1549_PO,1549_65,"Park Tetmajera",,0,PO_108-01_22,948465,0,0
"108",1548_PO,1548_67,"Bronowice Małe",,1,PO_108-01_23,946836,0,0
"108",1549_PO,1549_69,"Bronowice Małe",,1,PO_108-01_23,948466,0,0
"108",1548_PO,1548_71,"Park Tetmajera",,0,PO_108-01_24,946835,0,0
"108",1549_PO,1549_73,"Park Tetmajera",,0,PO_108-01_24,948465,0,0
"108",1548_PO,1548_75,"Bronowice Małe",,1,PO_108-01_25,946836,0,0
"108",1549_PO,1549_77,"Bronowice Małe",,1,PO_108-01_25,948466,0,0
"108",1548_PO,1548_79,"Park Tetmajera",,0,PO_108-01_26,946835,0,0
"108",1549_PO,1549_81,"Park Tetmajera",,0,PO_108-01_26,948465,0,0
"108",1548_PO,1548_83,"Bronowice Małe",,1,PO_108-01_27,946836,0,0
"108",1549_PO,1549_85,"Bronowice Małe",,1,PO_108-01_27,948466,0,0
"108",1548_PO,1548_86,"Park Tetmajera",,0,PO_108-01_28,946835,0,0
"108",1549_PO,1549_89,"Park Tetmajera",,0,PO_108-01_28,948465,0,0
"108",1548_PO,1548_91,"Bronowice Małe",,1,PO_108-01_29,946836,0,0
"108",1549_PO,1549_93,"Bronowice Małe",,1,PO_108-01_29,948466,0,0
"108",1548_PO,1548_96,"Park Tetmajera",,0,PO_108-01_30,946835,0,0
"108",1549_PO,1549_97,"Park Tetmajera",,0,PO_108-01_30,948465,0,0
"108",1548_PO,1548_101,"Bronowice Małe",,1,PO_108-01_31,946836,0,0
"108",1549_PO,1549_101,"Bronowice Małe",,1,PO_108-01_31,948466,0,0
"108",1548_PO,1548_105,"Park Tetmajera",,0,PO_108-01_32,946835,0,0
"108",1549_PO,1549_105,"Park Tetmajera",,0,PO_108-01_32,948465,0,0
"108",1548_PO,1548_107,"Bronowice Małe",,1,PO_108-01_33,946836,0,0
"108",1549_PO,1549_109,"Bronowice Małe",,1,PO_108-01_33,948466,0,0
"108",1548_PO,1548_110,"Park Tetmajera",,0,PO_108-01_34,946835,0,0
"108",1549_PO,1549_113,"Park Tetmajera",,0,PO_108-01_34,948465,0,0
"108",1548_PO,1548_116,"Bronowice Małe",,1,PO_108-01_35,946836,0,0
"108",1549_PO,1549_117,"Bronowice Małe",,1,PO_108-01_35,948466,0,0
"108",1548_PO,1548_121,"Park Tetmajera",,0,PO_108-01_36,946835,0,0
"108",1549_PO,1549_121,"Park Tetmajera",,0,PO_108-01_36,948465,0,0
"108",1548_PO,1548_123,"Bronowice Małe",,1,PO_108-01_37,946836,0,0
"108",1549_PO,1549_124,"Bronowice Małe",,1,PO_108-01_37,948466,0,0
"108",1548_PO,1548_127,"Park Tetmajera",,0,PO_108-01_38,946835,0,0
"108",1549_PO,1549_128,"Park Tetmajera",,0,PO_108-01_38,948465,0,0
"108",1548_PO,1548_132,"Bronowice Małe",,1,PO_108-01_39,946836,0,0
"108",1549_PO,1549_130,"Bronowice Małe",,1,PO_108-01_39,948466,0,0
"108",1548_PO,1548_135,"Park Tetmajera",,0,PO_108-01_40,946835,0,0
"108",1549_PO,1549_134,"Park Tetmajera",,0,PO_108-01_40,948465,0,0
"108",1548_PO,1548_139,"Bronowice Małe",,1,PO_108-01_41,946836,0,0
"108",1549_PO,1549_138,"Bronowice Małe",,1,PO_108-01_41,948466,0,0
"108",1548_PO,1548_145,"Park Tetmajera",,0,PO_108-01_42,946835,0,0
"108",1549_PO,1549_142,"Park Tetmajera",,0,PO_108-01_42,948465,0,0
"108",1548_PO,1548_148,"Bronowice Małe",,1,PO_108-01_43,946836,0,0
"108",1549_PO,1549_146,"Bronowice Małe",,1,PO_108-01_43,948466,0,0
"108",1548_PO,1548_152,"Park Tetmajera",,0,PO_108-01_44,946835,0,0
"108",1549_PO,1549_150,"Park Tetmajera",,0,PO_108-01_44,948465,0,0
"108",1548_PO,1548_155,"Bronowice Małe",,1,PO_108-01_45,946836,0,0
"108",1549_PO,1549_157,"Bronowice Małe",,1,PO_108-01_45,948466,0,0
"108",1548_PO,1548_160,"Park Tetmajera",,0,PO_108-01_46,946835,0,0
"108",1549_PO,1549_158,"Park Tetmajera",,0,PO_108-01_46,948465,0,0
"108",1548_PO,1548_164,"Bronowice Małe",,1,PO_108-01_47,946836,0,0
"108",1549_PO,1549_162,"Bronowice Małe",,1,PO_108-01_47,948466,0,0
"108",1548_PO,1548_169,"Park Tetmajera",,0,PO_108-01_48,946835,0,0
"108",1549_PO,1549_166,"Park Tetmajera",,0,PO_108-01_48,948465,0,0
"108",1548_PO,1548_173,"Bronowice Małe",,1,PO_108-01_49,946836,0,0
"108",1549_PO,1549_170,"Bronowice Małe",,1,PO_108-01_49,948466,0,0
"108",1548_PO,1548_177,"Park Tetmajera",,0,PO_108-01_50,946835,0,0
"108",1549_PO,1549_174,"Park Tetmajera",,0,PO_108-01_50,948465,0,0
"108",1548_PO,1548_180,"Bronowice Małe",,1,PO_108-01_51,946836,0,0
"108",1549_PO,1549_178,"Bronowice Małe",,1,PO_108-01_51,948466,0,0
"108",1548_PO,1548_183,"Park Tetmajera",,0,PO_108-01_52,946835,0,0
"108",1549_PO,1549_182,"Park Tetmajera",,0,PO_108-01_52,948465,0,0
"108",1548_PO,1548_189,"Bronowice Małe",,1,PO_108-01_53,946836,0,0
"108",1549_PO,1549_186,"Bronowice Małe",,1,PO_108-01_53,948466,0,0
"108",1548_PO,1548_193,"Park Tetmajera",,0,PO_108-01_54,946835,0,0
"108",1549_PO,1549_190,"Park Tetmajera",,0,PO_108-01_54,948465,0,0
"108",1548_PO,1548_195,"Bronowice Małe",,1,PO_108-01_55,946836,0,0
"108",1549_PO,1549_194,"Bronowice Małe",,1,PO_108-01_55,948466,0,0
"108",1548_PO,1548_201,"Park Tetmajera",,0,PO_108-01_56,946835,0,0
"108",1549_PO,1549_198,"Park Tetmajera",,0,PO_108-01_56,948465,0,0
"108",1548_PO,1548_203,"Bronowice Małe",,1,PO_108-01_57,946836,0,0
"108",1549_PO,1549_202,"Bronowice Małe",,1,PO_108-01_57,948466,0,0
"108",1548_PO,1548_209,"Park Tetmajera",,0,PO_108-01_58,946835,0,0
"108",1549_PO,1549_206,"Park Tetmajera",,0,PO_108-01_58,948465,0,0
"108",1548_PO,1548_211,"Bronowice Małe",,1,PO_108-01_59,946836,0,0
"108",1549_PO,1549_210,"Bronowice Małe",,1,PO_108-01_59,948466,0,0
"108",1548_PO,1548_215,"Park Tetmajera",,0,PO_108-01_60,946835,0,0
"108",1549_PO,1549_214,"Park Tetmajera",,0,PO_108-01_60,948465,0,0
"108",1548_PO,1548_221,"Bronowice Małe",,1,PO_108-01_61,946836,0,0
"108",1549_PO,1549_218,"Bronowice Małe",,1,PO_108-01_61,948466,0,0
"108",1548_PO,1548_222,"Park Tetmajera",,0,PO_108-01_62,946835,0,0
"108",1549_PO,1549_222,"Park Tetmajera",,0,PO_108-01_62,948465,0,0
"108",1548_PO,1548_226,"Bronowice Małe",,1,PO_108-01_63,946836,0,0
"108",1549_PO,1549_226,"Bronowice Małe",,1,PO_108-01_63,948466,0,0
"109",1548_PO,1548_2,"Bielany",,0,PO_109-01_2,946479,0,0
"109",1549_PO,1549_2,"Bielany",,0,PO_109-01_2,948109,0,0
"109",1548_PO,1548_3,"Cracovia Stadion",,1,PO_109-01_3,946478,0,0
"109",1549_PO,1549_3,"Cracovia Stadion",,1,PO_109-01_3,948108,0,0
"109",1548_PO,1548_4,"Bielany",,0,PO_109-01_4,946479,0,0
"109",1549_PO,1549_4,"Bielany",,0,PO_109-01_4,948109,0,0
"109",1548_PO,1548_5,"Cracovia Stadion",,1,PO_109-01_5,946478,0,0
"109",1549_PO,1549_5,"Cracovia Stadion",,1,PO_109-01_5,948108,0,0
"109",1548_PO,1548_6,"Bielany",,0,PO_109-01_6,946479,0,0
"109",1549_PO,1549_6,"Bielany",,0,PO_109-01_6,948109,0,0
"109",1548_PO,1548_7,"Cracovia Stadion",,1,PO_109-01_7,946478,0,0
"109",1549_PO,1549_7,"Cracovia Stadion",,1,PO_109-01_7,948108,0,0
"109",1548_PO,1548_8,"Bielany",,0,PO_109-01_8,946479,0,0
"109",1549_PO,1549_8,"Bielany",,0,PO_109-01_8,948109,0,0
"109",1548_PO,1548_9,"Cracovia Stadion",,1,PO_109-01_9,946478,0,0
"109",1549_PO,1549_9,"Cracovia Stadion",,1,PO_109-01_9,948108,0,0
"109",1548_PO,1548_10,"Bielany",,0,PO_109-01_10,946479,0,0
"109",1549_PO,1549_10,"Bielany",,0,PO_109-01_10,948109,0,0
"109",1548_PO,1548_11,"Cracovia Stadion",,1,PO_109-01_11,946478,0,0
"109",1549_PO,1549_11,"Cracovia Stadion",,1,PO_109-01_11,948108,0,0
"109",1548_PO,1548_12,"Bielany",,0,PO_109-01_12,946479,0,0
"109",1549_PO,1549_12,"Bielany",,0,PO_109-01_12,948109,0,0
"109",1548_PO,1548_13,"Cracovia Stadion",,1,PO_109-01_13,946478,0,0
"109",1549_PO,1549_13,"Cracovia Stadion",,1,PO_109-01_13,948108,0,0
"109",1548_PO,1548_14,"Bielany",,0,PO_109-01_14,946479,0,0
"109",1549_PO,1549_14,"Bielany",,0,PO_109-01_14,948109,0,0
"109",1548_PO,1548_15,"Cracovia Stadion",,1,PO_109-01_15,946478,0,0
"109",1549_PO,1549_15,"Cracovia Stadion",,1,PO_109-01_15,948108,0,0
"109",1548_PO,1548_16,"Bielany",,0,PO_109-01_16,946479,0,0
"109",1549_PO,1549_16,"Bielany",,0,PO_109-01_16,948109,0,0
"109",1548_PO,1548_17,"Cracovia Stadion",,1,PO_109-01_17,946478,0,0
"109",1549_PO,1549_17,"Cracovia Stadion",,1,PO_109-01_17,948108,0,0
"109",1548_PO,1548_18,"Bielany",,0,PO_109-01_18,946479,0,0
"109",1549_PO,1549_18,"Bielany",,0,PO_109-01_18,948109,0,0
"109",1548_PO,1548_19,"Cracovia Stadion",,1,PO_109-01_19,946478,0,0
"109",1549_PO,1549_19,"Cracovia Stadion",,1,PO_109-01_19,948108,0,0
"109",1548_PO,1548_20,"Bielany",,0,PO_109-01_20,946479,0,0
"109",1549_PO,1549_20,"Bielany",,0,PO_109-01_20,948109,0,0
"109",1548_PO,1548_21,"Cracovia Stadion",,1,PO_109-01_21,946478,0,0
"109",1549_PO,1549_21,"Cracovia Stadion",,1,PO_109-01_21,948108,0,0
"109",1548_PO,1548_22,"Bielany",,0,PO_109-01_22,946479,0,0
"109",1549_PO,1549_22,"Bielany",,0,PO_109-01_22,948109,0,0
"109",1548_PO,1548_23,"Cracovia Stadion",,1,PO_109-01_23,946478,0,0
"109",1549_PO,1549_23,"Cracovia Stadion",,1,PO_109-01_23,948108,0,0
"109",1548_PO,1548_24,"Bielany",,0,PO_109-01_24,946479,0,0
"109",1549_PO,1549_24,"Bielany",,0,PO_109-01_24,948109,0,0
"109",1548_PO,1548_25,"Cracovia Stadion",,1,PO_109-01_25,946478,0,0
"109",1549_PO,1549_25,"Cracovia Stadion",,1,PO_109-01_25,948108,0,0
"109",1548_PO,1548_26,"Bielany",,0,PO_109-01_26,946479,0,0
"109",1549_PO,1549_26,"Bielany",,0,PO_109-01_26,948109,0,0
"109",1548_PO,1548_27,"Cracovia Stadion",,1,PO_109-01_27,946478,0,0
"109",1549_PO,1549_27,"Cracovia Stadion",,1,PO_109-01_27,948108,0,0
"109",1548_PO,1548_350,"Cracovia Stadion",,1,PO_109-02_2,946478,0,0
"109",1549_PO,1549_347,"Cracovia Stadion",,1,PO_109-02_2,948108,0,0
"109",1548_PO,1548_356,"Bielany",,0,PO_109-02_3,946479,0,0
"109",1549_PO,1549_351,"Bielany",,0,PO_109-02_3,948109,0,0
"109",1548_PO,1548_360,"Cracovia Stadion",,1,PO_109-02_4,946478,0,0
"109",1549_PO,1549_355,"Cracovia Stadion",,1,PO_109-02_4,948108,0,0
"109",1548_PO,1548_364,"Bielany",,0,PO_109-02_5,946479,0,0
"109",1549_PO,1549_359,"Bielany",,0,PO_109-02_5,948109,0,0
"109",1548_PO,1548_365,"Cracovia Stadion",,1,PO_109-02_6,946478,0,0
"109",1549_PO,1549_363,"Cracovia Stadion",,1,PO_109-02_6,948108,0,0
"109",1548_PO,1548_369,"Bielany",,0,PO_109-02_7,946479,0,0
"109",1549_PO,1549_367,"Bielany",,0,PO_109-02_7,948109,0,0
"109",1548_PO,1548_373,"Cracovia Stadion",,1,PO_109-02_8,946478,0,0
"109",1549_PO,1549_371,"Cracovia Stadion",,1,PO_109-02_8,948108,0,0
"109",1548_PO,1548_380,"Bielany",,0,PO_109-02_9,946479,0,0
"109",1549_PO,1549_375,"Bielany",,0,PO_109-02_9,948109,0,0
"109",1548_PO,1548_382,"Cracovia Stadion",,1,PO_109-02_10,946478,0,0
"109",1549_PO,1549_380,"Cracovia Stadion",,1,PO_109-02_10,948108,0,0
"109",1548_PO,1548_386,"Bielany",,0,PO_109-02_11,946479,0,0
"109",1549_PO,1549_384,"Bielany",,0,PO_109-02_11,948109,0,0
"109",1548_PO,1548_391,"Cracovia Stadion",,1,PO_109-02_12,946478,0,0
"109",1549_PO,1549_389,"Cracovia Stadion",,1,PO_109-02_12,948108,0,0
"109",1548_PO,1548_395,"Bielany",,0,PO_109-02_13,946479,0,0
"109",1549_PO,1549_392,"Bielany",,0,PO_109-02_13,948109,0,0
"109",1548_PO,1548_399,"Cracovia Stadion",,1,PO_109-02_14,946478,0,0
"109",1549_PO,1549_395,"Cracovia Stadion",,1,PO_109-02_14,948108,0,0
"109",1548_PO,1548_401,"Bielany",,0,PO_109-02_15,946479,0,0
"109",1549_PO,1549_398,"Bielany",,0,PO_109-02_15,948109,0,0
"109",1548_PO,1548_406,"Cracovia Stadion",,1,PO_109-02_16,946478,0,0
"109",1549_PO,1549_404,"Cracovia Stadion",,1,PO_109-02_16,948108,0,0
"109",1548_PO,1548_409,"Bielany",,0,PO_109-02_17,946479,0,0
"109",1549_PO,1549_407,"Bielany",,0,PO_109-02_17,948109,0,0
"109",1548_PO,1548_413,"Cracovia Stadion",,1,PO_109-02_18,946478,0,0
"109",1549_PO,1549_410,"Cracovia Stadion",,1,PO_109-02_18,948108,0,0
"109",1548_PO,1548_419,"Bielany",,0,PO_109-02_19,946479,0,0
"109",1549_PO,1549_414,"Bielany",,0,PO_109-02_19,948109,0,0
"109",1548_PO,1548_424,"Cracovia Stadion",,1,PO_109-02_20,946478,0,0
"109",1549_PO,1549_418,"Cracovia Stadion",,1,PO_109-02_20,948108,0,0
"109",1548_PO,1548_428,"Bielany",,0,PO_109-02_21,946479,0,0
"109",1549_PO,1549_422,"Bielany",,0,PO_109-02_21,948109,0,0
"109",1548_PO,1548_430,"Cracovia Stadion",,1,PO_109-02_22,946478,0,0
"109",1549_PO,1549_428,"Cracovia Stadion",,1,PO_109-02_22,948108,0,0
"109",1548_PO,1548_436,"Bielany",,0,PO_109-02_23,946479,0,0
"109",1549_PO,1549_431,"Bielany",,0,PO_109-02_23,948109,0,0
"109",1548_PO,1548_437,"Cracovia Stadion",,1,PO_109-02_24,946478,0,0
"109",1549_PO,1549_436,"Cracovia Stadion",,1,PO_109-02_24,948108,0,0
"109",1548_PO,1548_441,"Bielany",,0,PO_109-02_25,946479,0,0
"109",1549_PO,1549_440,"Bielany",,0,PO_109-02_25,948109,0,0
"109",1548_PO,1548_445,"Cracovia Stadion",,1,PO_109-02_26,946478,0,0
"109",1549_PO,1549_442,"Cracovia Stadion",,1,PO_109-02_26,948108,0,0
"109",1548_PO,1548_449,"Bielany",,0,PO_109-02_27,946479,0,0
"109",1549_PO,1549_446,"Bielany",,0,PO_109-02_27,948109,0,0
"109",1548_PO,1548_454,"Cracovia Stadion",,1,PO_109-02_28,946478,0,0
"109",1549_PO,1549_449,"Cracovia Stadion",,1,PO_109-02_28,948108,0,0
"109",1548_PO,1548_457,"Bielany",,0,PO_109-02_29,946479,0,0
"109",1549_PO,1549_453,"Bielany",,0,PO_109-02_29,948109,0,0
"109",1548_PO,1548_461,"Cracovia Stadion",,1,PO_109-02_30,946478,0,0
"109",1549_PO,1549_457,"Cracovia Stadion",,1,PO_109-02_30,948108,0,0
"109",1548_PO,1548_465,"Bielany",,0,PO_109-02_31,946479,0,0
"109",1549_PO,1549_461,"Bielany",,0,PO_109-02_31,948109,0,0
"109",1548_PO,1548_469,"Cracovia Stadion",,1,PO_109-02_32,946478,0,0
"109",1549_PO,1549_466,"Cracovia Stadion",,1,PO_109-02_32,948108,0,0
"109",1548_PO,1548_473,"Bielany",,0,PO_109-02_33,946479,0,0
"109",1549_PO,1549_470,"Bielany",,0,PO_109-02_33,948109,0,0
"109",1548_PO,1548_477,"Cracovia Stadion",,1,PO_109-02_34,946478,0,0
"109",1549_PO,1549_474,"Cracovia Stadion",,1,PO_109-02_34,948108,0,0
"110",1548_PO,1548_239,"Węgrzynowice",,0,PO_110-01_2,945925,0,0
"110",1549_PO,1549_238,"Węgrzynowice",,0,PO_110-01_2,947555,0,0
"110",1548_PO,1548_243,"Aleja Przyjaźni",,0,PO_110-01_3,945924,0,0
"110",1549_PO,1549_242,"Aleja Przyjaźni",,0,PO_110-01_3,947554,0,0
"110",1548_PO,1548_247,"Węgrzynowice",,0,PO_110-01_4,945925,0,0
"110",1549_PO,1549_244,"Węgrzynowice",,0,PO_110-01_4,947555,0,0
